Initialising fast UCB table... done
Time in this step: 0.891227
Time in this step: 0.859258
Time in this step: 0.831935
Time in this step: 0.786651
Time in this step: 0.621188
Time in this step: 0.165117
Time in this step: 0.0805212
Time in this step: 0.0430185
Terminated
Discounted return = 13.4258, average = 11.4551
Undiscounted return = 20, average = 18.3333
Starting run 7 with 16384 simulations... 
Time in this step: 0.897227
Time in this step: 0.878693
Time in this step: 0.876364
Time in this step: 0.938731
Time in this step: 0.87262
Time in this step: 0.846645
Time in this step: 0.814541
Time in this step: 0.575164
Time in this step: 0.163206
Time in this step: 0.0807837
Time in this step: 0.0407378
Terminated
Discounted return = 14.1324, average = 11.8376
Undiscounted return = 20, average = 18.5714
Starting run 8 with 16384 simulations... 
Time in this step: 0.902961
Time in this step: 0.925116
Time in this step: 0.913569
Time in this step: 0.909698
Time in this step: 0.861096
Time in this step: 0.862806
Time in this step: 0.866843
Time in this step: 0.875874
Time in this step: 0.872735
Time in this step: 0.874669
Time in this step: 0.850728
Time in this step: 0.660976
Time in this step: 0.65503
Time in this step: 0.608152
Time in this step: 0.315358
Time in this step: 0.204813
Time in this step: 0.144972
Time in this step: 0.0706952
Time in this step: 0.0377843
Terminated
Discounted return = 14.0087, average = 12.109
Undiscounted return = 30, average = 20
Starting run 9 with 16384 simulations... 
Time in this step: 0.915254
Time in this step: 0.887743
Time in this step: 0.874501
Time in this step: 0.885546
Time in this step: 0.869268
Time in this step: 0.862921
Time in this step: 0.87059
Time in this step: 0.881854
Time in this step: 0.859798
Time in this step: 0.856171
Time in this step: 0.813658
Time in this step: 0.588407
Time in this step: 0.158468
Time in this step: 0.086267
Time in this step: 0.0426486
Terminated
Discounted return = 11.511, average = 12.0425
Undiscounted return = 20, average = 20
Starting run 10 with 16384 simulations... 
Time in this step: 0.902125
Time in this step: 0.87709
Time in this step: 0.863682
Time in this step: 0.882327
Time in this step: 0.871154
Time in this step: 0.901134
Time in this step: 0.861564
Time in this step: 0.867981
Time in this step: 0.861976
Time in this step: 0.866618
Time in this step: 0.849249
Time in this step: 0.845864
Time in this step: 0.787302
Time in this step: 0.178359
Time in this step: 0.0797421
Time in this step: 0.0405593
Terminated
Discounted return = 4.63291, average = 11.3016
Undiscounted return = 10, average = 19
Starting run 11 with 16384 simulations... 
Time in this step: 0.942068
Time in this step: 0.918155
Time in this step: 0.934405
Time in this step: 0.893556
Time in this step: 0.909549
Time in this step: 0.850858
Time in this step: 0.838436
Time in this step: 0.815759
Time in this step: 0.543858
Time in this step: 0.168976
Time in this step: 0.0813422
Time in this step: 0.0426953
Terminated
Discounted return = 13.4258, average = 11.4947
Undiscounted return = 20, average = 19.0909
Starting run 12 with 16384 simulations... 
Time in this step: 0.892674
Time in this step: 0.869412
Time in this step: 0.860819
Time in this step: 0.887333
Time in this step: 0.879839
Time in this step: 0.903136
Time in this step: 0.914366
Time in this step: 0.903444
Time in this step: 0.870461
Time in this step: 0.843966
Time in this step: 0.788366
Time in this step: 0.560572
Time in this step: 0.164882
Time in this step: 0.0826209
Time in this step: 0.044658
Terminated
Discounted return = 11.511, average = 11.496
Undiscounted return = 20, average = 19.1667
Starting run 13 with 16384 simulations... 
Time in this step: 0.893905
Time in this step: 0.862885
Time in this step: 0.889479
Time in this step: 0.882156
Time in this step: 0.886889
Time in this step: 0.880198
Time in this step: 0.93097
Time in this step: 0.908744
Time in this step: 0.926113
Time in this step: 0.907184
Time in this step: 0.898129
Time in this step: 0.853517
Time in this step: 0.858032
Time in this step: 0.876526
Time in this step: 0.782171
Time in this step: 0.174402
Time in this step: 0.0783797
Time in this step: 0.0468535
Terminated
Discounted return = 4.1812, average = 10.9333
Undiscounted return = 10, average = 18.4615
Starting run 14 with 16384 simulations... 
Time in this step: 0.906681
Time in this step: 0.911687
Time in this step: 0.886935
Time in this step: 0.879147
Time in this step: 0.897434
Time in this step: 0.891912
Time in this step: 0.875237
Time in this step: 0.873338
Time in this step: 0.85467
Time in this step: 0.868405
Time in this step: 0.5499
Time in this step: 0.185206
Time in this step: 0.0883211
Time in this step: 0.0428361
Terminated
Discounted return = 5.13342, average = 10.5191
Undiscounted return = 10, average = 17.8571
Starting run 15 with 16384 simulations... 
Time in this step: 0.91094
Time in this step: 0.883368
Time in this step: 0.886068
Time in this step: 0.875894
Time in this step: 0.849085
Time in this step: 0.802175
Time in this step: 0.549741
Time in this step: 0.162375
Time in this step: 0.0804288
Time in this step: 0.0425139
Terminated
Discounted return = 14.8762, average = 10.8095
Undiscounted return = 20, average = 18
Starting run 16 with 16384 simulations... 
Time in this step: 0.895427
Time in this step: 0.864595
Time in this step: 0.866319
Time in this step: 0.889272
Time in this step: 0.879688
Time in this step: 0.90534
Time in this step: 0.908158
Time in this step: 0.88148
Time in this step: 0.906032
Time in this step: 0.874166
Time in this step: 0.939745
Time in this step: 0.883352
Time in this step: 0.844989
Time in this step: 0.591559
Time in this step: 0.19684
Time in this step: 0.0867731
Time in this step: 0.0430696
Terminated
Discounted return = 4.40127, average = 10.409
Undiscounted return = 10, average = 17.5
Starting run 17 with 16384 simulations... 
Time in this step: 0.897742
Time in this step: 0.920751
Time in this step: 0.909771
Time in this step: 0.872989
Time in this step: 0.879069
Time in this step: 0.865606
Time in this step: 0.832505
Time in this step: 0.784003
Time in this step: 0.737094
Time in this step: 0.770857
Time in this step: 0.720666
Time in this step: 0.451261
Time in this step: 0.48389
Time in this step: 0.186084
Time in this step: 0.0787982
Time in this step: 0.0421591
Terminated
Discounted return = 18.0587, average = 10.859
Undiscounted return = 30, average = 18.2353
Starting run 18 with 16384 simulations... 
Time in this step: 0.951202
Time in this step: 0.890408
Time in this step: 0.885807
Time in this step: 0.868242
Time in this step: 0.857933
Time in this step: 0.793155
Time in this step: 0.5385
Time in this step: 0.163179
Time in this step: 0.0820685
Time in this step: 0.0430933
Terminated
Discounted return = 14.8762, average = 11.0822
Undiscounted return = 20, average = 18.3333
Starting run 19 with 16384 simulations... 
Time in this step: 0.890143
Time in this step: 0.879477
Time in this step: 0.913129
Time in this step: 0.875301
Time in this step: 0.863179
Time in this step: 0.821065
Time in this step: 0.845939
Time in this step: 0.788059
Time in this step: 0.806797
Time in this step: 0.795723
Time in this step: 0.742224
Time in this step: 0.766723
Time in this step: 0.727651
Time in this step: 0.697999
Time in this step: 0.546334
Time in this step: 0.205912
Time in this step: 0.181388
Time in this step: 0.147335
Time in this step: 0.10773
Time in this step: 0.0787236
Time in this step: 0.0600244
Time in this step: 0.0366104
Terminated
Discounted return = 31.2429, average = 12.1433
Undiscounted return = 60, average = 20.5263
Starting run 20 with 16384 simulations... 
Time in this step: 0.922345
Time in this step: 0.895977
Time in this step: 0.8651
Time in this step: 0.872863
Time in this step: 0.873623
Time in this step: 0.87296
Time in this step: 0.884901
Time in this step: 0.88084
Time in this step: 0.864341
Time in this step: 0.861439
Time in this step: 0.848278
Time in this step: 0.847829
Time in this step: 0.837614
Time in this step: 0.500585
Time in this step: 0.478161
Time in this step: 0.431176
Time in this step: 0.145262
Time in this step: 0.0787017
Time in this step: 0.0410227
Terminated
Discounted return = 14.5369, average = 12.263
Undiscounted return = 30, average = 21
Simulations = 16384
Runs = 20
Undiscounted return = 21 +- 2.53969
Discounted return = 12.263 +- 1.4173
Time = 10.1577
Starting run 1 with 32768 simulations... 
Time in this step: 1.84152
Time in this step: 1.7876
Time in this step: 1.81544
Time in this step: 1.83219
Time in this step: 1.83053
Time in this step: 1.74785
Time in this step: 1.75794
Time in this step: 1.60949
Time in this step: 1.36707
Time in this step: 1.30415
Time in this step: 1.25129
Time in this step: 1.52453
Time in this step: 0.963405
Time in this step: 0.315811
Time in this step: 0.192437
Time in this step: 0.124652
Time in this step: 0.0676299
Terminated
Discounted return = 18.4416, average = 18.4416
Undiscounted return = 30, average = 30
Starting run 2 with 32768 simulations... 
Time in this step: 1.82348
Time in this step: 1.77311
Time in this step: 1.87327
Time in this step: 1.79666
Time in this step: 1.80604
Time in this step: 1.8
Time in this step: 1.7731
Time in this step: 1.80965
Time in this step: 1.83744
Time in this step: 1.75018
Time in this step: 1.72152
Time in this step: 1.73256
Time in this step: 1.5848
Time in this step: 1.0794
Time in this step: 1.12677
Time in this step: 0.873599
Time in this step: 0.75645
Time in this step: 0.459676
Time in this step: 0.351626
Time in this step: 0.189227
Time in this step: 0.122596
Time in this step: 0.0684238
Terminated
Discounted return = 18.1516, average = 18.2966
Undiscounted return = 40, average = 35
Starting run 3 with 32768 simulations... 
Time in this step: 1.84123
Time in this step: 1.87052
Time in this step: 1.86251
Time in this step: 1.75578
Time in this step: 1.69437
Time in this step: 1.60833
Time in this step: 0.649401
Time in this step: 0.219426
Time in this step: 0.117995
Time in this step: 0.0723776
Terminated
Discounted return = 14.8762, average = 17.1565
Undiscounted return = 20, average = 30
Starting run 4 with 32768 simulations... 
Time in this step: 1.78896
Time in this step: 1.83306
Time in this step: 1.8102
Time in this step: 1.74586
Time in this step: 1.69477
Time in this step: 1.58712
Time in this step: 0.574446
Time in this step: 0.220669
Time in this step: 0.117949
Time in this step: 0.0620313
Terminated
Discounted return = 14.8762, average = 16.5864
Undiscounted return = 20, average = 27.5
Starting run 5 with 32768 simulations... 
Time in this step: 1.80182
Time in this step: 1.82588
Time in this step: 1.752
Time in this step: 1.76615
Time in this step: 1.7839
Time in this step: 1.79578
Time in this step: 1.82206
Time in this step: 1.82825
Time in this step: 1.81099
Time in this step: 1.79353
Time in this step: 1.76644
Time in this step: 1.73699
Time in this step: 1.69146
Time in this step: 0.65442
Time in this step: 0.271237
Time in this step: 0.133706
Time in this step: 0.0680299
Terminated
Discounted return = 4.40127, average = 14.1494
Undiscounted return = 10, average = 24
Starting run 6 with 32768 simulations... 
Time in this step: 1.85497
Time in this step: 1.76239
Time in this step: 1.79436
Time in this step: 1.74921
Time in this step: 1.64925
Time in this step: 1.62034
Time in this step: 0.693007
Time in this step: 0.216659
Time in this step: 0.117803
Time in this step: 0.0624865
Terminated
Discounted return = 14.8762, average = 14.2705
Undiscounted return = 20, average = 23.3333
Starting run 7 with 32768 simulations... 
Time in this step: 1.79799
Time in this step: 1.83149
Time in this step: 1.79637
Time in this step: 1.79698
Time in this step: 1.7316
Time in this step: 1.664
Time in this step: 1.63818
Time in this step: 0.664492
Time in this step: 0.213988
Time in this step: 0.119199
Time in this step: 0.0626025
Terminated
Discounted return = 14.1324, average = 14.2508
Undiscounted return = 20, average = 22.8571
Starting run 8 with 32768 simulations... 
Time in this step: 1.79117
Time in this step: 1.78948
Time in this step: 1.79624
Time in this step: 1.7055
Time in this step: 1.7089
Time in this step: 1.63292
Time in this step: 0.673203
Time in this step: 0.225722
Time in this step: 0.123626
Time in this step: 0.0635527
Terminated
Discounted return = 14.8762, average = 14.329
Undiscounted return = 20, average = 22.5
Starting run 9 with 32768 simulations... 
Time in this step: 1.81083
Time in this step: 1.82181
Time in this step: 1.77298
Time in this step: 1.76384
Time in this step: 1.67554
Time in this step: 1.59117
Time in this step: 0.616183
Time in this step: 0.221234
Time in this step: 0.122527
Time in this step: 0.0713297
Terminated
Discounted return = 14.8762, average = 14.3898
Undiscounted return = 20, average = 22.2222
Starting run 10 with 32768 simulations... 
Time in this step: 1.83854
Time in this step: 1.77341
Time in this step: 1.79961
Time in this step: 1.74778
Time in this step: 1.82974
Time in this step: 1.77925
Time in this step: 1.82995
Time in this step: 1.80443
Time in this step: 1.82381
Time in this step: 1.80158
Time in this step: 1.73918
Time in this step: 1.7811
Time in this step: 1.72327
Time in this step: 1.67569
Time in this step: 1.50474
Time in this step: 1.18615
Time in this step: 1.33132
Time in this step: 0.461942
Time in this step: 0.431318
Time in this step: 0.367748
Time in this step: 0.206407
Time in this step: 0.126692
Time in this step: 0.0660623
Terminated
Discounted return = 17.244, average = 14.6752
Undiscounted return = 40, average = 24
Starting run 11 with 32768 simulations... 
Time in this step: 1.81803
Time in this step: 1.82796
Time in this step: 1.82031
Time in this step: 1.80051
Time in this step: 1.80996
Time in this step: 1.78398
Time in this step: 1.78666
Time in this step: 1.88266
Time in this step: 1.83294
Time in this step: 1.72979
Time in this step: 1.6721
Time in this step: 0.757404
Time in this step: 0.239229
Time in this step: 0.132198
Time in this step: 0.0648604
Terminated
Discounted return = 4.87675, average = 13.7844
Undiscounted return = 10, average = 22.7273
Starting run 12 with 32768 simulations... 
Time in this step: 1.78717
Time in this step: 1.86276
Time in this step: 1.80262
Time in this step: 1.88217
Time in this step: 1.81827
Time in this step: 1.7895
Time in this step: 1.64923
Time in this step: 1.67836
Time in this step: 1.49309
Time in this step: 0.598528
Time in this step: 0.53343
Time in this step: 0.419814
Time in this step: 0.277928
Time in this step: 0.125585
Time in this step: 0.07339
Terminated
Discounted return = 17.8475, average = 14.123
Undiscounted return = 30, average = 23.3333
Starting run 13 with 32768 simulations... 
Time in this step: 1.8118
Time in this step: 1.79688
Time in this step: 1.79871
Time in this step: 1.82273
Time in this step: 1.83007
Time in this step: 1.79958
Time in this step: 1.84348
Time in this step: 1.71181
Time in this step: 1.48859
Time in this step: 1.48247
Time in this step: 1.63321
Time in this step: 1.3821
Time in this step: 0.503888
Time in this step: 0.431041
Time in this step: 0.406782
Time in this step: 0.198071
Time in this step: 0.125354
Time in this step: 0.0629691
Terminated
Discounted return = 5.35028, average = 13.4482
Undiscounted return = 10, average = 22.3077
Starting run 14 with 32768 simulations... 
Time in this step: 1.83525
Time in this step: 1.86011
Time in this step: 1.78423
Time in this step: 1.72891
Time in this step: 1.6737
Time in this step: 1.62618
Time in this step: 0.669682
Time in this step: 0.219878
Time in this step: 0.122387
Time in this step: 0.0648411
Terminated
Discounted return = 14.8762, average = 13.5502
Undiscounted return = 20, average = 22.1429
Starting run 15 with 32768 simulations... 
Time in this step: 1.8164
Time in this step: 1.79119
Time in this step: 1.75884
Time in this step: 1.85567
Time in this step: 1.82705
Time in this step: 1.77692
Time in this step: 1.795
Time in this step: 1.72105
Time in this step: 1.62799
Time in this step: 0.682488
Time in this step: 0.235389
Time in this step: 0.128074
Time in this step: 0.0654879
Terminated
Discounted return = 12.7545, average = 13.4972
Undiscounted return = 20, average = 22
Starting run 16 with 32768 simulations... 
Time in this step: 1.84025
Time in this step: 1.86941
Time in this step: 1.78187
Time in this step: 1.71534
Time in this step: 1.66413
Time in this step: 1.5888
Time in this step: 0.584153
Time in this step: 0.2185
Time in this step: 0.120171
Time in this step: 0.0617159
Terminated
Discounted return = 14.8762, average = 13.5833
Undiscounted return = 20, average = 21.875
Starting run 17 with 32768 simulations... 
Time in this step: 1.78616
Time in this step: 1.77445
Time in this step: 1.78884
Time in this step: 1.76517
Time in this step: 1.81289
Time in this step: 1.77625
Time in this step: 1.77992
Time in this step: 1.75127
Time in this step: 1.0018
Time in this step: 0.379655
Time in this step: 0.235717
Time in this step: 0.178584
Time in this step: 0.126651
Time in this step: 0.0622068
Terminated
Discounted return = 10.8214, average = 13.4209
Undiscounted return = 20, average = 21.7647
Starting run 18 with 32768 simulations... 
Time in this step: 1.83217
Time in this step: 1.77399
Time in this step: 1.76151
Time in this step: 1.77121
Time in this step: 1.72294
Time in this step: 1.64139
Time in this step: 0.665442
Time in this step: 0.238697
Time in this step: 0.124009
Time in this step: 0.0647074
Terminated
Discounted return = 6.30249, average = 13.0254
Undiscounted return = 10, average = 21.1111
Starting run 19 with 32768 simulations... 
Time in this step: 1.80049
Time in this step: 1.86848
Time in this step: 1.78039
Time in this step: 1.72829
Time in this step: 1.68502
Time in this step: 1.64805
Time in this step: 0.653247
Time in this step: 0.213063
Time in this step: 0.119231
Time in this step: 0.0652645
Terminated
Discounted return = 14.8762, average = 13.1228
Undiscounted return = 20, average = 21.0526
Starting run 20 with 32768 simulations... 
Time in this step: 1.79561
Time in this step: 1.79831
Time in this step: 1.7663
Time in this step: 1.7784
Time in this step: 1.76455
Time in this step: 1.74104
Time in this step: 1.67197
Time in this step: 1.59377
Time in this step: 0.686504
Time in this step: 0.210894
Time in this step: 0.118244
Time in this step: 0.0621272
Terminated
Discounted return = 13.4258, average = 13.138
Undiscounted return = 20, average = 21
Simulations = 32768
Runs = 20
Undiscounted return = 21 +- 1.85742
Discounted return = 13.138 +- 0.96826
Time = 16.796
Starting run 1 with 65536 simulations... 
Time in this step: 3.71738
Time in this step: 3.78189
Time in this step: 3.62774
Time in this step: 3.52778
Time in this step: 3.3742
Time in this step: 2.47442
Time in this step: 0.738485
Time in this step: 0.319703
Time in this step: 0.205017
Time in this step: 0.10507
Terminated
Discounted return = 14.8762, average = 14.8762
Undiscounted return = 20, average = 20
Starting run 2 with 65536 simulations... 
Time in this step: 3.64274
Time in this step: 3.65979
Time in this step: 3.59597
Time in this step: 3.66271
Time in this step: 3.61493
Time in this step: 3.60518
Time in this step: 3.58605
Time in this step: 3.69821
Time in this step: 3.71728
Time in this step: 3.59518
Time in this step: 3.50376
Time in this step: 2.35856
Time in this step: 1.33838
Time in this step: 0.834998
Time in this step: 0.599478
Time in this step: 0.447542
Time in this step: 0.403545
Time in this step: 0.226278
Time in this step: 0.11816
Terminated
Discounted return = 8.60506, average = 11.7406
Undiscounted return = 20, average = 20
Starting run 3 with 65536 simulations... 
Time in this step: 3.66664
Time in this step: 3.62514
Time in this step: 3.61937
Time in this step: 3.50302
Time in this step: 3.46724
Time in this step: 2.85749
Time in this step: 0.789441
Time in this step: 0.350967
Time in this step: 0.21174
Time in this step: 0.104475
Terminated
Discounted return = 14.8762, average = 12.7858
Undiscounted return = 20, average = 20
Starting run 4 with 65536 simulations... 
Time in this step: 3.69004
Time in this step: 3.7145
Time in this step: 3.61016
Time in this step: 3.60129
Time in this step: 3.51313
Time in this step: 2.56471
Time in this step: 0.714584
Time in this step: 0.310134
Time in this step: 0.197236
Time in this step: 0.102029
Terminated
Discounted return = 14.8762, average = 13.3084
Undiscounted return = 20, average = 20
Starting run 5 with 65536 simulations... 
Time in this step: 3.66172
Time in this step: 3.74121
Time in this step: 3.64716
Time in this step: 3.52698
Time in this step: 3.41736
Time in this step: 2.80598
Time in this step: 0.735629
Time in this step: 0.338609
Time in this step: 0.19783
Time in this step: 0.112426
Terminated
Discounted return = 14.8762, average = 13.622
Undiscounted return = 20, average = 20
Starting run 6 with 65536 simulations... 
Time in this step: 3.65665
Time in this step: 3.66302
Time in this step: 3.61962
Time in this step: 3.49997
Time in this step: 3.38451
Time in this step: 3.27649
Time in this step: 2.57054
Time in this step: 2.54971
Time in this step: 3.0805
Time in this step: 2.30476
Time in this step: 2.62385
Time in this step: 1.86878
Time in this step: 0.453642
Time in this step: 0.309814
Time in this step: 0.202993
Time in this step: 0.105986
Terminated
Discounted return = 19.8409, average = 14.6585
Undiscounted return = 30, average = 21.6667
Starting run 7 with 65536 simulations... 
Time in this step: 3.73779
Time in this step: 3.71758
Time in this step: 3.66728
Time in this step: 3.50636
Time in this step: 3.41041
Time in this step: 3.22926
Time in this step: 0.749218
Time in this step: 0.311228
Time in this step: 0.196449
Time in this step: 0.118013
Terminated
Discounted return = 14.8762, average = 14.6896
Undiscounted return = 20, average = 21.4286
Starting run 8 with 65536 simulations... 
Time in this step: 3.73895
Time in this step: 3.65867
Time in this step: 3.56457
Time in this step: 3.46734
Time in this step: 3.41657
Time in this step: 2.53521
Time in this step: 0.723903
Time in this step: 0.32513
Time in this step: 0.195842
Time in this step: 0.100269
Terminated
Discounted return = 14.8762, average = 14.7129
Undiscounted return = 20, average = 21.25
Starting run 9 with 65536 simulations... 
Time in this step: 3.67937
Time in this step: 3.74579
Time in this step: 3.69296
Time in this step: 3.52661
Time in this step: 3.36253
Time in this step: 2.53437
Time in this step: 0.703796
Time in this step: 0.322384
Time in this step: 0.194756
Time in this step: 0.103602
Terminated
Discounted return = 14.8762, average = 14.7311
Undiscounted return = 20, average = 21.1111
Starting run 10 with 65536 simulations... 
Time in this step: 3.61307
Time in this step: 3.6355
Time in this step: 3.69502
Time in this step: 3.58085
Time in this step: 3.41301
Time in this step: 2.85274
Time in this step: 0.824224
Time in this step: 0.318095
Time in this step: 0.213562
Time in this step: 0.103499
Terminated
Discounted return = 14.8762, average = 14.7456
Undiscounted return = 20, average = 21
Starting run 11 with 65536 simulations... 
Time in this step: 3.65438
Time in this step: 3.66933
Time in this step: 3.59043
Time in this step: 3.58778
Time in this step: 3.58702
Time in this step: 2.74978
Time in this step: 2.6581
Time in this step: 2.56069
Time in this step: 3.35367
Time in this step: 2.02842
Time in this step: 0.490416
Time in this step: 0.306617
Time in this step: 0.208467
Time in this step: 0.10595
Terminated
Discounted return = 12.4843, average = 14.54
Undiscounted return = 20, average = 20.9091
Starting run 12 with 65536 simulations... 
Time in this step: 3.62253
Time in this step: 3.71859
Time in this step: 3.76719
Time in this step: 3.71115
Time in this step: 3.67479
Time in this step: 3.49478
Time in this step: 3.39196
Time in this step: 3.01426
Time in this step: 0.801513
Time in this step: 0.339347
Time in this step: 0.205272
Time in this step: 0.109793
Terminated
Discounted return = 13.4258, average = 14.4472
Undiscounted return = 20, average = 20.8333
Starting run 13 with 65536 simulations... 
Time in this step: 3.65323
Time in this step: 3.61215
Time in this step: 3.59026
Time in this step: 3.48173
Time in this step: 3.43472
Time in this step: 2.47909
Time in this step: 0.819631
Time in this step: 0.313248
Time in this step: 0.206133
Time in this step: 0.105458
Terminated
Discounted return = 14.8762, average = 14.4802
Undiscounted return = 20, average = 20.7692
Starting run 14 with 65536 simulations... 
Time in this step: 3.66382
Time in this step: 3.65775
Time in this step: 3.60041
Time in this step: 3.50206
Time in this step: 3.44304
Time in this step: 2.57279
Time in this step: 0.741369
Time in this step: 0.35742
Time in this step: 0.201028
Time in this step: 0.103885
Terminated
Discounted return = 14.8762, average = 14.5085
Undiscounted return = 20, average = 20.7143
Starting run 15 with 65536 simulations... 
Time in this step: 3.60948
Time in this step: 3.63133
Time in this step: 3.63018
Time in this step: 3.65443
Time in this step: 3.7089
Time in this step: 3.44656
Time in this step: 3.45093
Time in this step: 2.58785
Time in this step: 0.752745
Time in this step: 0.326203
Time in this step: 0.2013
Time in this step: 0.104775
Terminated
Discounted return = 13.4258, average = 14.4363
Undiscounted return = 20, average = 20.6667
Starting run 16 with 65536 simulations... 
Time in this step: 3.70204
Time in this step: 3.56592
Time in this step: 3.65383
Time in this step: 3.65701
Time in this step: 3.61148
Time in this step: 3.64255
Time in this step: 3.62878
Time in this step: 3.6329
Time in this step: 3.75251
Time in this step: 3.73068
Time in this step: 3.59449
Time in this step: 3.6114
Time in this step: 2.73803
Time in this step: 0.819728
Time in this step: 0.36081
Time in this step: 0.216599
Time in this step: 0.111921
Terminated
Discounted return = 4.40127, average = 13.8091
Undiscounted return = 10, average = 20
Starting run 17 with 65536 simulations... 
Time in this step: 3.61963
Time in this step: 3.70564
Time in this step: 3.6009
Time in this step: 3.51659
Time in this step: 3.38897
Time in this step: 2.71441
Time in this step: 0.794985
Time in this step: 0.331208
Time in this step: 0.193692
Time in this step: 0.101675
Terminated
Discounted return = 14.8762, average = 13.8719
Undiscounted return = 20, average = 20
Starting run 18 with 65536 simulations... 
Time in this step: 3.68507
Time in this step: 3.72686
Time in this step: 3.61073
Time in this step: 3.60447
Time in this step: 3.5893
Time in this step: 3.55678
Time in this step: 3.68132
Time in this step: 3.64192
Time in this step: 3.63648
Time in this step: 3.49152
Time in this step: 3.53457
Time in this step: 3.55251
Time in this step: 3.33333
Time in this step: 3.22755
Time in this step: 2.41207
Time in this step: 2.35628
Time in this step: 2.18473
Time in this step: 0.74028
Time in this step: 0.610717
Time in this step: 0.572438
Time in this step: 0.323488
Time in this step: 0.226458
Time in this step: 0.119092
Terminated
Discounted return = 17.244, average = 14.0592
Undiscounted return = 40, average = 21.1111
Starting run 19 with 65536 simulations... 
Time in this step: 3.65388
Time in this step: 3.59608
Time in this step: 3.65413
Time in this step: 3.61039
Time in this step: 3.65837
Time in this step: 3.59659
Time in this step: 3.55644
Time in this step: 3.50587
Time in this step: 3.36358
Time in this step: 1.41107
Time in this step: 0.672698
Time in this step: 0.349505
Time in this step: 0.21359
Time in this step: 0.108729
Terminated
Discounted return = 5.13342, average = 13.5894
Undiscounted return = 10, average = 20.5263
Starting run 20 with 65536 simulations... 
Time in this step: 3.69568
Time in this step: 3.56886
Time in this step: 3.63553
Time in this step: 3.5454
Time in this step: 3.61538
Time in this step: 3.64001
Time in this step: 3.65006
Time in this step: 3.59721
Time in this step: 3.47688
Time in this step: 3.40291
Time in this step: 3.45465
Time in this step: 3.39452
Time in this step: 3.2283
Time in this step: 1.97925
Time in this step: 0.646497
Time in this step: 0.432288
Time in this step: 0.273663
Time in this step: 0.253603
Time in this step: 0.0999539
Terminated
Discounted return = 9.66014, average = 13.393
Undiscounted return = 20, average = 20.5
Simulations = 65536
Runs = 20
Undiscounted return = 20.5 +- 1.31814
Discounted return = 13.393 +- 0.817563
Time = 31
Starting run 1 with 131072 simulations... 
Time in this step: 7.42306
Time in this step: 7.60519
Time in this step: 7.37604
Time in this step: 7.2457
Time in this step: 7.10218
Time in this step: 3.31409
Time in this step: 0.930592
Time in this step: 0.51817
Time in this step: 0.346429
Time in this step: 0.188889
Terminated
Discounted return = 14.8762, average = 14.8762
Undiscounted return = 20, average = 20
Starting run 2 with 131072 simulations... 
Time in this step: 7.58989
Time in this step: 7.51438
Time in this step: 7.42685
Time in this step: 7.09563
Time in this step: 6.97611
Time in this step: 3.1336
Time in this step: 0.977903
Time in this step: 0.509205
Time in this step: 0.345404
Time in this step: 0.17872
Terminated
Discounted return = 14.8762, average = 14.8762
Undiscounted return = 20, average = 20
Starting run 3 with 131072 simulations... 
Time in this step: 7.56599
Time in this step: 7.36278
Time in this step: 7.42671
Time in this step: 7.33948
Time in this step: 7.36057
Time in this step: 7.24428
Time in this step: 7.3952
Time in this step: 7.33458
Time in this step: 7.4368
Time in this step: 7.37802
Time in this step: 7.4167
Time in this step: 7.44448
Time in this step: 7.4459
Time in this step: 7.46157
Time in this step: 7.49634
Time in this step: 7.53848
Time in this step: 7.43385
Time in this step: 7.6782
Time in this step: 7.70025
Time in this step: 7.31312
Time in this step: 6.9908
Time in this step: 2.87083
Time in this step: 1.08728
Time in this step: 0.637869
Time in this step: 0.432175
Time in this step: 0.218859
Terminated
Discounted return = 6.54743, average = 12.1
Undiscounted return = 20, average = 20
Starting run 4 with 131072 simulations... 
Time in this step: 7.56012
Time in this step: 7.36169
Time in this step: 7.42564
Time in this step: 7.43294
Time in this step: 7.32854
Time in this step: 7.19886
Time in this step: 7.30263
Time in this step: 4.20736
Time in this step: 4.78637
Time in this step: 4.94553
Time in this step: 3.29928
Time in this step: 1.96196
Time in this step: 3.02053
Time in this step: 1.03919
Time in this step: 1.01203
Time in this step: 0.77032
Time in this step: 0.528029
Time in this step: 0.37818
Time in this step: 0.197968
Terminated
Discounted return = 21.1711, average = 14.3678
Undiscounted return = 40, average = 25
Starting run 5 with 131072 simulations... 
Time in this step: 7.47941
Time in this step: 7.64658
Time in this step: 7.40559
Time in this step: 7.13506
Time in this step: 7.02503
Time in this step: 3.23201
Time in this step: 1.06385
Time in this step: 0.526795
Time in this step: 0.35226
Time in this step: 0.183979
Terminated
Discounted return = 14.8762, average = 14.4695
Undiscounted return = 20, average = 24
Starting run 6 with 131072 simulations... 
Time in this step: 7.4498
Time in this step: 7.63673
Time in this step: 7.43491
Time in this step: 7.1956
Time in this step: 6.97352
Time in this step: 3.16443
Time in this step: 0.956236
Time in this step: 0.523197
Time in this step: 0.401832
Time in this step: 0.195477
Terminated
Discounted return = 14.8762, average = 14.5373
Undiscounted return = 20, average = 23.3333
Starting run 7 with 131072 simulations... 
Time in this step: 7.67191
Time in this step: 7.41956
Time in this step: 7.34808
Time in this step: 7.4612
Time in this step: 7.32318
Time in this step: 7.45219
Time in this step: 7.47046
Time in this step: 7.36601
Time in this step: 6.84382
